"year","month","noaa.year.month","noaa.precip.anom","noaa.percent.precip.anom","mcfarland.year.month","mcfarland.precip.anom","mcfarland.percent.precip.anom","serc.year.month","serc.precip.anom","serc.percent.precip.anom"
1968,7,1968-07-01,-2.87855678018262,-92.3340716845692,NA,NA,NA,NA,NA,NA
1968,8,1968-08-01,-1.64394812259863,-53.3583637790557,NA,NA,NA,NA,NA,NA
1968,9,1968-09-01,-2.35465493785156,-58.1574184334125,NA,NA,NA,NA,NA,NA
1968,10,1968-10-01,-0.224869015991211,-5.27286127382592,NA,NA,NA,NA,NA,NA
1968,11,1968-11-01,3.29294438399609,62.9210957282654,NA,NA,NA,NA,NA,NA
1968,12,1968-12-01,2.94073347160742,61.9331344341292,NA,NA,NA,NA,NA,NA
1969,1,1969-01-01,-0.113813038206055,-2.51136750897553,NA,NA,NA,NA,NA,NA
1969,2,1969-02-01,0.720976490458985,18.7559198925393,NA,NA,NA,NA,NA,NA
1969,3,1969-03-01,-1.14420660335352,-25.3330500422468,NA,NA,NA,NA,NA,NA
1969,4,1969-04-01,0.146817023793946,3.47607103340895,NA,NA,NA,NA,NA,NA
1969,5,1969-05-01,-0.367986250016602,-9.66812485649843,NA,NA,NA,NA,NA,NA
1969,6,1969-06-01,-1.99549889375977,-60.1428073155724,NA,NA,NA,NA,NA,NA
1969,7,1969-07-01,1.74427728602832,55.9503377090541,NA,NA,NA,NA,NA,NA
1969,8,1969-08-01,0.000138026034179894,0.00447997308522691,NA,NA,NA,NA,NA,NA
1969,9,1969-09-01,0.966197618203125,23.8640313142766,NA,NA,NA,NA,NA,NA
1969,10,1969-10-01,-1.84573295720215,-43.2798346582163,NA,NA,NA,NA,NA,NA
1969,11,1969-11-01,3.63466454883984,69.450634249751,NA,NA,NA,NA,NA,NA
1969,12,1969-12-01,6.28719197160742,132.411015602138,NA,NA,NA,NA,NA,NA
1970,1,1970-01-01,-3.79018836252246,-83.6332643128554,NA,NA,NA,NA,NA,NA
1970,2,1970-02-01,4.02883383772461,104.808528045913,NA,NA,NA,NA,NA,NA
1970,3,1970-03-01,-1.85129206145898,-40.9881172668471,NA,NA,NA,NA,NA,NA
1970,4,1970-04-01,1.57517501705566,37.2941782079799,NA,NA,NA,NA,NA,NA
1970,5,1970-05-01,-0.138839964860352,-3.64775073873324,NA,NA,NA,NA,NA,NA
1970,6,1970-06-01,-0.456104915341797,-13.7466525914244,NA,NA,NA,NA,NA,NA
1970,7,1970-07-01,-1.77384869102246,-56.8988853449181,NA,NA,NA,NA,NA,NA
1970,8,1970-08-01,1.62377017740137,52.7034391343244,NA,NA,NA,NA,NA,NA
1970,9,1970-09-01,-2.33300907232422,-57.6227890749488,NA,NA,NA,NA,NA,NA
1970,10,1970-10-01,0.606632109692383,14.2246673893984,NA,NA,NA,NA,NA,NA
1970,11,1970-11-01,-1.953544362,-37.3280376092015,NA,NA,NA,NA,NA,NA
1970,12,1970-12-01,0.0671006452402336,1.41316896699538,NA,NA,NA,NA,NA,NA
1971,1,1971-01-01,-0.570875292893555,-12.5967787596895,NA,NA,NA,NA,NA,NA
1971,2,1971-02-01,3.39183792288086,88.2373298046523,NA,NA,NA,NA,NA,NA
1971,3,1971-03-01,-0.531201843197265,-11.7609554400486,NA,NA,NA,NA,NA,NA
1971,4,1971-04-01,-2.21500450257324,-52.4429169812849,NA,NA,NA,NA,NA,NA
1971,5,1971-05-01,0.217836224299805,5.72322420933851,NA,NA,NA,NA,NA,NA
1971,6,1971-06-01,-1.7462830849707,-52.6316338366662,NA,NA,NA,NA,NA,NA
1971,7,1971-07-01,0.292312611711914,9.37637007194948,NA,NA,NA,NA,NA,NA
1971,8,1971-08-01,0.0714194375576174,2.31809281431036,NA,NA,NA,NA,NA,NA
1971,9,1971-09-01,-1.44364466490234,-35.6564545811943,NA,NA,NA,NA,NA,NA
1971,10,1971-10-01,-0.405994544409179,-9.51999945907813,NA,NA,NA,NA,NA,NA
1971,11,1971-11-01,0.403971059679687,7.71901944080468,NA,NA,NA,NA,NA,NA
1971,12,1971-12-01,-1.61989276081445,-34.1156507697911,NA,NA,NA,NA,NA,NA
1972,1,1972-01-01,-1.38938120978809,-30.6577074370491,NA,NA,NA,NA,NA,NA
1972,2,1972-02-01,0.620590424931641,16.1444158722634,NA,NA,NA,NA,NA,NA
1972,3,1972-03-01,4.75577197633398,105.294104327731,NA,NA,NA,NA,NA,NA
1972,4,1972-04-01,-1.00791108499512,-23.8635168883445,NA,NA,NA,NA,NA,NA
1972,5,1972-05-01,0.638719510139648,16.7811160662471,NA,NA,NA,NA,NA,NA
1972,6,1972-06-01,1.40490125692383,42.3426471729969,NA,NA,NA,NA,NA,NA
1972,7,1972-07-01,-0.634461080182617,-20.3513007844627,NA,NA,NA,NA,NA,NA
1972,8,1972-08-01,-1.64394812259863,-53.3583637790557,NA,NA,NA,NA,NA,NA
1972,9,1972-09-01,2.60124863646484,64.2480148442738,NA,NA,NA,NA,NA,NA
1972,10,1972-10-01,0.0778655224853519,1.82583668216559,NA,NA,NA,NA,NA,NA
1972,11,1972-11-01,1.74882137989453,33.4162210545587,NA,NA,NA,NA,NA,NA
1972,12,1972-12-01,1.23836112024023,26.0804273757985,NA,NA,NA,NA,NA,NA
1973,1,1973-01-01,-0.0393789428935554,-0.868925030730063,NA,NA,NA,NA,NA,NA
1973,2,1973-02-01,0.73593251477539,19.1449949840319,NA,NA,NA,NA,NA,NA
1973,3,1973-03-01,-0.307976451986328,-6.81868366004592,NA,NA,NA,NA,NA,NA
1973,4,1973-04-01,4.08778710221191,96.783315514447,NA,NA,NA,NA,NA,NA
1973,5,1973-05-01,2.50326283982715,65.768374994962,NA,NA,NA,NA,NA,NA
1973,6,1973-06-01,0.42103323055664,12.6896188907983,NA,NA,NA,NA,NA,NA
1973,7,1973-07-01,1.15803189071582,37.1456280961699,NA,NA,NA,NA,NA,NA
1973,8,1973-08-01,0.643862229452148,20.8981260359938,NA,NA,NA,NA,NA,NA
1973,9,1973-09-01,-0.0318190378515624,-0.78589566086076,NA,NA,NA,NA,NA,NA
1973,10,1973-10-01,0.311356359692383,7.30086750344276,NA,NA,NA,NA,NA,NA
1973,11,1973-11-01,-1.68818066063281,-32.2575071326833,NA,NA,NA,NA,NA,NA
1973,12,1973-12-01,3.74036173313086,78.7736557178177,NA,NA,NA,NA,NA,NA
1974,1,1974-01-01,-1.55512779289355,-34.3150264059108,NA,NA,NA,NA,NA,NA
1974,2,1974-02-01,1.02213468704102,26.590431953367,NA,NA,NA,NA,NA,NA
1974,3,1974-03-01,-0.716249002669922,-15.8579506307398,NA,NA,NA,NA,NA,NA
1974,4,1974-04-01,0.326366210317383,7.72711570260348,NA,NA,NA,NA,NA,NA
1974,5,1974-05-01,0.451711535139649,11.867844303024,NA,NA,NA,NA,NA,NA
1974,6,1974-06-01,-0.127764432919922,-3.85072209005761,NA,NA,NA,NA,NA,NA
1974,7,1974-07-01,-0.378978351178711,-12.156305022552,NA,NA,NA,NA,NA,NA
1974,8,1974-08-01,-0.844358308438477,-27.4057174689375,NA,NA,NA,NA,NA,NA
1974,9,1974-09-01,3.58469374183594,88.5380403507473,NA,NA,NA,NA,NA,NA
1974,10,1974-10-01,-2.96109096599121,-69.4334068836815,NA,NA,NA,NA,NA,NA
1974,11,1974-11-01,-0.431490144421875,-8.24485005423162,NA,NA,NA,NA,NA,NA
1974,12,1974-12-01,-1.95926763649805,-41.2630342379668,NA,NA,NA,NA,NA,NA
1975,1,1975-01-01,0.725185323317382,16.0017418713307,NA,NA,NA,NA,NA,NA
1975,2,1975-02-01,-1.92862355006836,-50.1723832699711,NA,NA,NA,NA,NA,NA
1975,3,1975-03-01,0.0703456027011722,1.55747106183254,NA,NA,NA,NA,NA,NA
1975,4,1975-04-01,-0.662999788999023,-15.6973237989775,NA,NA,NA,NA,NA,NA
1975,5,1975-05-01,-1.28964644259473,-33.8829584724493,NA,NA,NA,NA,NA,NA
1975,6,1975-06-01,2.58246709950195,77.8335791865638,NA,NA,NA,NA,NA,NA
1975,7,1975-07-01,-0.681328416022461,-21.8546416172346,NA,NA,NA,NA,NA,NA
1975,8,1975-08-01,-0.45692422865332,-14.830595246162,NA,NA,NA,NA,NA,NA
1975,9,1975-09-01,0.679572524941406,16.7847029530913,NA,NA,NA,NA,NA,NA
1975,10,1975-10-01,0.679835889379883,15.9411927777916,NA,NA,NA,NA,NA,NA
1975,11,1975-11-01,3.06971899278516,58.6557378687081,NA,NA,NA,NA,NA,NA
1975,12,1975-12-01,3.81318103918555,80.3072621853293,NA,NA,NA,NA,NA,NA
1976,1,1976-01-01,3.13306679089551,69.1333986520943,NA,NA,NA,NA,NA,NA
1976,2,1976-02-01,0.864269813408203,22.4836393423931,NA,NA,NA,NA,NA,NA
1976,3,1976-03-01,-2.29816576487695,-50.882024414448,NA,NA,NA,NA,NA,NA
1976,4,1976-04-01,0.709801764321289,16.805417305575,NA,NA,NA,NA,NA,NA
1976,5,1976-05-01,1.12257957703418,29.4936006756557,NA,NA,NA,NA,NA,NA
1976,6,1976-06-01,0.753718265029297,22.7164908613283,NA,NA,NA,NA,NA,NA
1976,7,1976-07-01,3.38955530292285,108.725123809799,NA,NA,NA,NA,NA,NA
1976,8,1976-08-01,-0.0671833070712888,-2.18059882140518,NA,NA,NA,NA,NA,NA
1976,9,1976-09-01,-1.89640081490234,-46.8390395283866,NA,NA,NA,NA,NA,NA
1976,10,1976-10-01,1.87943207111816,44.0700313509298,NA,NA,NA,NA,NA,NA
1976,11,1976-11-01,-2.89408220994922,-55.2996961208018,NA,NA,NA,NA,NA,NA
1976,12,1976-12-01,0.547039081080078,11.5208825540847,NA,NA,NA,NA,NA,NA
1977,1,1977-01-01,-0.649615492893555,-14.3342385713872,NA,NA,NA,NA,NA,NA
1977,2,1977-02-01,-0.0625038784863281,-1.62601382066739,NA,NA,NA,NA,NA,NA
1977,3,1977-03-01,2.38218555680273,52.7422458003033,NA,NA,NA,NA,NA,NA
1977,4,1977-04-01,-1.09764723089355,-25.9881289350041,NA,NA,NA,NA,NA,NA
1977,5,1977-05-01,-2.31799806827832,-60.9009025207488,NA,NA,NA,NA,NA,NA
1977,6,1977-06-01,2.7722432846582,83.5532879634662,NA,NA,NA,NA,NA,NA
1977,7,1977-07-01,1.78995275360645,57.4154475608449,NA,NA,NA,NA,NA,NA
1977,8,1977-08-01,-0.101824381387695,-3.30495975449248,NA,NA,NA,NA,NA,NA
1977,9,1977-09-01,4.46817570267578,110.359084805701,NA,NA,NA,NA,NA,NA
1977,10,1977-10-01,3.99165331506348,93.5986404830432,NA,NA,NA,NA,NA,NA
1977,11,1977-11-01,-0.981095202527344,-18.7466224624941,NA,NA,NA,NA,NA,NA
1977,12,1977-12-01,5.1053200243418,107.52027494147,NA,NA,NA,NA,NA,NA
1978,1,1978-01-01,3.40588928073926,75.1534254215313,NA,NA,NA,NA,NA,NA
1978,2,1978-02-01,-2.35146765143555,-61.1725062937147,NA,NA,NA,NA,NA,NA
1978,3,1978-03-01,-1.13555594661523,-25.1415221141551,NA,NA,NA,NA,NA,NA
1978,4,1978-04-01,-0.00512695589355427,-0.121386896496155,NA,NA,NA,NA,NA,NA
1978,5,1978-05-01,-0.668375499333008,-17.5602696521527,NA,NA,NA,NA,NA,NA
1978,6,1978-06-01,2.01748309608398,60.8053943250199,NA,NA,NA,NA,NA,NA
1978,7,1978-07-01,-1.88957525449902,-60.6109902724352,NA,NA,NA,NA,NA,NA
1978,8,1978-08-01,-2.17621341986426,-70.6343379828965,NA,NA,NA,NA,NA,NA
1978,9,1978-09-01,-2.612944324375,-64.5368856273016,NA,NA,NA,NA,NA,NA
1978,10,1978-10-01,1.88023946574707,44.088963616243,NA,NA,NA,NA,NA,NA
1978,11,1978-11-01,-3.11453939100391,-59.5121594288799,NA,NA,NA,NA,NA,NA
1978,12,1978-12-01,-0.934453168236328,-19.6799928485679,NA,NA,NA,NA,NA,NA
1979,1,1979-01-01,7.31729333679395,161.461402219995,NA,NA,NA,NA,NA,NA
1979,2,1979-02-01,-1.20935027780273,-31.4607719289823,NA,NA,NA,NA,NA,NA
1979,3,1979-03-01,1.24279794596289,27.5158895825321,NA,NA,NA,NA,NA,NA
1979,4,1979-04-01,1.30392886910645,30.8720968073016,NA,NA,NA,NA,NA,NA
1979,5,1979-05-01,5.44187171013965,142.974622405873,NA,NA,NA,NA,NA,NA
1979,6,1979-06-01,-2.24352283428711,-67.6180587985135,NA,NA,NA,NA,NA,NA
1979,7,1979-07-01,-0.301007098444336,-9.65525891191914,NA,NA,NA,NA,NA,NA
1979,8,1979-08-01,1.69228337876855,54.9272029331719,NA,NA,NA,NA,NA,NA
1979,9,1979-09-01,-1.45702434732422,-35.9869181988593,NA,NA,NA,NA,NA,NA
1979,10,1979-10-01,2.71489327521973,63.660418267833,NA,NA,NA,NA,NA,NA
1979,11,1979-11-01,0.484672075207031,9.26104254573249,NA,NA,NA,NA,NA,NA
1979,12,1979-12-01,-1.1647913216543,-24.5310152069956,NA,NA,NA,NA,NA,NA
1980,1,1980-01-01,-3.68111319289355,-81.2264413217488,NA,NA,NA,NA,NA,NA
1980,2,1980-02-01,-2.82744600885742,-73.5548960949463,NA,NA,NA,NA,NA,NA
1980,3,1980-03-01,2.45027583717383,54.2497834031942,NA,NA,NA,NA,NA,NA
1980,4,1980-04-01,1.21100159205566,28.6719308618106,NA,NA,NA,NA,NA,NA
1980,5,1980-05-01,-2.72665509259473,-71.6375730740586,NA,NA,NA,NA,NA,NA
1980,6,1980-06-01,-1.20336786807617,-36.2685852875092,NA,NA,NA,NA,NA,NA
1980,7,1980-07-01,0.528533211711914,16.9535038509081,NA,NA,NA,NA,NA,NA
1980,8,1980-08-01,-2.18567147123145,-70.9413222110202,NA,NA,NA,NA,NA,NA
1980,9,1980-09-01,0.615403875625001,15.1998070396348,NA,NA,NA,NA,NA,NA
1980,10,1980-10-01,1.17865198059082,27.6377265955505,NA,NA,NA,NA,NA,NA
1980,11,1980-11-01,1.06930268126172,20.4320779595163,NA,NA,NA,NA,NA,NA
1980,12,1980-12-01,-2.54547458444727,-53.6088092169263,NA,NA,NA,NA,NA,NA
1981,1,1981-01-01,-2.33583995168262,-51.5420083084174,NA,NA,NA,NA,NA,NA
1981,2,1981-02-01,-1.03256930143555,-26.8618843436783,NA,NA,NA,NA,NA,NA
1981,3,1981-03-01,-2.8611505054043,-63.346661974658,NA,NA,NA,NA,NA,NA
1981,4,1981-04-01,1.53384410152832,36.3156186749212,NA,NA,NA,NA,NA,NA
1981,5,1981-05-01,-0.91051699327832,-23.9220676712274,NA,NA,NA,NA,NA,NA
1981,6,1981-06-01,0.682859774501953,20.5808702624971,NA,NA,NA,NA,NA,NA
1981,7,1981-07-01,2.28165608261035,73.1875771017143,NA,NA,NA,NA,NA,NA
1981,8,1981-08-01,-0.257728439493164,-8.36520790506849,NA,NA,NA,NA,NA,NA
1981,9,1981-09-01,1.92957319994141,47.6583613942526,NA,NA,NA,NA,NA,NA
1981,10,1981-10-01,0.128270015747071,3.00775095957287,NA,NA,NA,NA,NA,NA
1981,11,1981-11-01,-1.06614077010547,-20.3716606273823,NA,NA,NA,NA,NA,NA
1981,12,1981-12-01,2.66318195608008,56.087777998561,NA,NA,NA,NA,NA,NA
1982,1,1982-01-01,2.16453926247754,47.7621339467833,NA,NA,NA,NA,NA,NA
1982,2,1982-02-01,-0.387307203486328,-10.0756445994077,NA,NA,NA,NA,NA,NA
1982,3,1982-03-01,-1.52964142024805,-33.8666832827785,NA,NA,NA,NA,NA,NA
1982,4,1982-04-01,1.72162102379395,40.7614649627897,NA,NA,NA,NA,NA,NA
1982,5,1982-05-01,-3.00382213448926,-78.9195994188521,NA,NA,NA,NA,NA,NA
1982,6,1982-06-01,1.80648396639648,54.4460422651252,NA,NA,NA,NA,NA,NA
1982,7,1982-07-01,0.566711443450195,18.1781284997534,NA,NA,NA,NA,NA,NA
1982,8,1982-08-01,1.12376221792871,36.4744558548569,NA,NA,NA,NA,NA,NA
1982,9,1982-09-01,-0.412947750058593,-10.1993607238293,NA,NA,NA,NA,NA,NA
1982,10,1982-10-01,-2.29537487077637,-53.8233033647594,NA,NA,NA,NA,NA,NA
1982,11,1982-11-01,-0.482663584949218,-9.22266461004814,NA,NA,NA,NA,NA,NA
1982,12,1982-12-01,-2.25531233376367,-47.4978651776919,NA,NA,NA,NA,NA,NA
1983,1,1983-01-01,-0.811824918577149,-17.9135075877704,NA,NA,NA,NA,NA,NA
1983,2,1983-02-01,-0.131401553486328,-3.41835974343047,NA,NA,NA,NA,NA,NA
1983,3,1983-03-01,1.60066600338477,35.4391871588781,NA,NA,NA,NA,NA,NA
1983,4,1983-04-01,5.28857515221191,125.2134283856,NA,NA,NA,NA,NA,NA
1983,5,1983-05-01,3.14737151687793,82.691080967264,NA,NA,NA,NA,NA,NA
1983,6,1983-06-01,-1.87108322618164,-56.3930144464363,NA,NA,NA,NA,NA,NA
1983,7,1983-07-01,0.591125519133789,18.9612469811399,NA,NA,NA,NA,NA,NA
1983,8,1983-08-01,0.958015634823242,31.0947444424936,NA,NA,NA,NA,NA,NA
1983,9,1983-09-01,-0.953094756796875,-23.5404048749081,NA,NA,NA,NA,NA,NA
1983,10,1983-10-01,-0.648097590991211,-15.1969744436957,NA,NA,NA,NA,NA,NA
1983,11,1983-11-01,6.86262827520703,131.130089153767,NA,NA,NA,NA,NA,NA
1983,12,1983-12-01,3.26199963918555,68.6991405811866,NA,NA,NA,NA,NA,NA
1984,1,1984-01-01,-1.28899514426074,-28.4426158509443,NA,NA,NA,NA,NA,NA
1984,2,1984-02-01,3.55323995393555,92.4361401750538,NA,NA,NA,NA,NA,NA
1984,3,1984-03-01,3.67270975270117,81.314807730646,NA,NA,NA,NA,NA,NA
1984,4,1984-04-01,-0.141768884995117,-3.35655022718511,NA,NA,NA,NA,NA,NA
1984,5,1984-05-01,1.8859519749834,49.5497295528751,NA,NA,NA,NA,NA,NA
1984,6,1984-06-01,3.94546457518555,118.91327850787,NA,NA,NA,NA,NA,NA
1984,7,1984-07-01,1.37341401981738,44.0543363366852,NA,NA,NA,NA,NA,NA
1984,8,1984-08-01,-2.18805520775488,-71.0186922197343,NA,NA,NA,NA,NA,NA
1984,9,1984-09-01,-2.56450064664062,-63.3403794254111,NA,NA,NA,NA,NA,NA
1984,10,1984-10-01,-2.12213105183105,-49.7609801504213,NA,NA,NA,NA,NA,NA
1984,11,1984-11-01,-3.31377362752734,-63.3190978422843,NA,NA,NA,NA,NA,NA
1984,12,1984-12-01,0.999410757447265,21.0480281173061,NA,NA,NA,NA,NA,NA
1985,1,1985-01-01,-3.76027631388965,-82.973233192982,NA,NA,NA,NA,NA,NA
1985,2,1985-02-01,-1.4487235615918,-37.6879737789393,NA,NA,NA,NA,NA,NA
1985,3,1985-03-01,-0.52335858108789,-11.5873034519121,NA,NA,NA,NA,NA,NA
1985,4,1985-04-01,-2.60197721399902,-61.6049650745275,NA,NA,NA,NA,NA,NA
1985,5,1985-05-01,-0.412854322965821,-10.8469464329132,NA,NA,NA,NA,NA,NA
1985,6,1985-06-01,1.3155495846582,39.6496562496741,NA,NA,NA,NA,NA,NA
1985,7,1985-07-01,-1.19667687344434,-38.3852244904704,NA,NA,NA,NA,NA,NA
1985,8,1985-08-01,4.17375309966699,135.46938200456,NA,NA,NA,NA,NA,NA
1985,9,1985-09-01,-1.707432024375,-42.171715732917,NA,NA,NA,NA,NA,NA
1985,10,1985-10-01,-1.62054675046387,-37.9995357087316,NA,NA,NA,NA,NA,NA
1985,11,1985-11-01,0.949231565734375,18.1377767891068,NA,NA,NA,NA,NA,NA
1985,12,1985-12-01,-1.52696548376367,-32.1585616293605,NA,NA,NA,NA,NA,NA
1986,1,1986-01-01,2.0298965962666,44.7911455383042,NA,NA,NA,NA,NA,NA
1986,2,1986-02-01,-1.6258890115918,-42.2968632946159,NA,NA,NA,NA,NA,NA
1986,3,1986-03-01,0.747519012173829,16.5502772728534,NA,NA,NA,NA,NA,NA
1986,4,1986-04-01,-0.0511868971044915,-1.21191184589552,NA,NA,NA,NA,NA,NA
1986,5,1986-05-01,-0.736888700700196,-19.3603211081691,NA,NA,NA,NA,NA,NA
1986,6,1986-06-01,-0.954536532919922,-28.7689995492369,NA,NA,NA,NA,NA,NA
1986,7,1986-07-01,5.34506509413379,171.451064282681,NA,NA,NA,NA,NA,NA
1986,8,1986-08-01,1.04621388619043,33.9574347649156,NA,NA,NA,NA,NA,NA
1986,9,1986-09-01,-0.937331337851562,-23.1510655552453,NA,NA,NA,NA,NA,NA
1986,10,1986-10-01,-2.43355469440918,-57.0634253426402,NA,NA,NA,NA,NA,NA
1986,11,1986-11-01,1.324016463,25.2991113421493,NA,NA,NA,NA,NA,NA
1986,12,1986-12-01,-0.287614728392579,-6.05729210442064,NA,NA,NA,NA,NA,NA
1987,1,1987-01-01,1.34172724089551,29.6061879359716,NA,NA,NA,NA,NA,NA
1987,2,1987-02-01,-2.76996720075195,-72.0596075042483,NA,NA,NA,NA,NA,NA
1987,3,1987-03-01,-1.1091810554043,-24.5575747422843,NA,NA,NA,NA,NA,NA
1987,4,1987-04-01,-0.198440298471679,-4.69831464739768,NA,NA,NA,NA,NA,NA
1987,5,1987-05-01,-1.32194222775098,-34.7314675762954,NA,NA,NA,NA,NA,NA
1987,6,1987-06-01,0.398618417763672,12.0140536118408,NA,NA,NA,NA,NA,NA
1987,7,1987-07-01,-1.49983433291699,-48.1094594916241,NA,NA,NA,NA,NA,NA
1987,8,1987-08-01,-1.0762343563877,-34.9318226714342,NA,NA,NA,NA,NA,NA
1987,9,1987-09-01,4.44337715335937,109.746587583304,NA,NA,NA,NA,NA,NA
1987,10,1987-10-01,-0.541406157885742,-12.6952108130281,NA,NA,NA,NA,NA,NA
1987,11,1987-11-01,-2.13147875926563,-40.7279818348356,NA,NA,NA,NA,NA,NA
1987,12,1987-12-01,-0.0706947047597657,-1.48886143404027,NA,NA,NA,NA,NA,NA
1988,1,1988-01-01,-1.63898149220996,-36.165319301083,NA,NA,NA,NA,NA,NA
1988,2,1988-02-01,1.83079807893555,47.6274921059765,NA,NA,NA,NA,NA,NA
1988,3,1988-03-01,-1.98870293782617,-44.0304320001798,NA,NA,NA,NA,NA,NA
1988,4,1988-04-01,-1.03978394915527,-24.6181455887219,NA,NA,NA,NA,NA,NA
1988,5,1988-05-01,-1.42390463517285,-37.4103320327238,NA,NA,NA,NA,NA,NA
1988,6,1988-06-01,-1.68999614512695,-50.9351886078604,NA,NA,NA,NA,NA,NA
1988,7,1988-07-01,2.03797669413379,65.3711913772612,NA,NA,NA,NA,NA,NA
1988,8,1988-08-01,1.07139690913965,34.7748114698792,NA,NA,NA,NA,NA,NA
1988,9,1988-09-01,-1.18143364732422,-29.1801273614379,NA,NA,NA,NA,NA,NA
1988,10,1988-10-01,1.21133223937988,28.4040325725117,NA,NA,NA,NA,NA,NA
1988,11,1988-11-01,4.45278599210156,85.0831781514941,NA,NA,NA,NA,NA,NA
1988,12,1988-12-01,-3.12656803308008,-65.8468916614723,NA,NA,NA,NA,NA,NA
1989,1,1989-01-01,-2.33860816183887,-51.6030908799224,NA,NA,NA,NA,NA,NA
1989,2,1989-02-01,-0.693617346748047,-18.0441825272278,NA,NA,NA,NA,NA,NA
1989,3,1989-03-01,-0.924518369564453,-20.4690919039527,NA,NA,NA,NA,NA,NA
1989,4,1989-04-01,-0.224430716049804,-5.3136692933025,NA,NA,NA,NA,NA,NA
1989,5,1989-05-01,4.7205991749834,124.02458575331,NA,NA,NA,NA,NA,NA
1989,6,1989-06-01,1.46868543260742,44.265053344164,NA,NA,NA,NA,NA,NA
1989,7,1989-07-01,-1.02304858086621,-32.8158338417437,NA,NA,NA,NA,NA,NA
1989,8,1989-08-01,0.243855861874024,7.91493941241971,NA,NA,NA,NA,NA,NA
1989,9,1989-09-01,0.421706059414062,10.4156814482663,NA,NA,NA,NA,NA,NA
1989,10,1989-10-01,1.47669594074707,34.626437105437,NA,NA,NA,NA,NA,NA
1989,11,1989-11-01,1.46930904883984,28.075340648258,NA,NA,NA,NA,NA,NA
1989,12,1989-12-01,-1.47344675407617,-31.0314337503868,NA,NA,NA,NA,NA,NA
1990,1,1990-01-01,1.38421157732129,30.5436357347635,NA,NA,NA,NA,NA,NA
1990,2,1990-02-01,-1.44595535143555,-37.6159598802569,NA,NA,NA,NA,NA,NA
1990,3,1990-03-01,-2.18870612161523,-48.4585576976607,NA,NA,NA,NA,NA,NA
1990,4,1990-04-01,0.705495659633789,16.7034650565494,NA,NA,NA,NA,NA,NA
1990,5,1990-05-01,4.23439381892871,111.250483220884,NA,NA,NA,NA,NA,NA
1990,6,1990-06-01,1.46476380155273,44.146858389698,NA,NA,NA,NA,NA,NA
1990,7,1990-07-01,0.683629875188477,21.9284644082516,NA,NA,NA,NA,NA,NA
1990,8,1990-08-01,0.497377775350586,16.1436142101751,NA,NA,NA,NA,NA,NA
1990,9,1990-09-01,-0.41529303921875,-10.2572868177303,NA,NA,NA,NA,NA,NA
1990,10,1990-10-01,1.53455922248535,35.9832494528801,NA,NA,NA,NA,NA,NA
1990,11,1990-11-01,-0.262975351160156,-5.02489423293643,NA,NA,NA,NA,NA,NA
1990,12,1990-12-01,1.59942030881445,33.6844919673515,NA,NA,NA,NA,NA,NA
1991,1,1991-01-01,-1.00198557736621,-22.1095409025442,NA,NA,NA,NA,NA,NA
1991,2,1991-02-01,-2.35896488727539,-61.3675439359796,NA,NA,NA,NA,NA,NA
1991,3,1991-03-01,1.92743014391211,42.6738354293299,NA,NA,NA,NA,NA,NA
1991,4,1991-04-01,-0.112625783627929,-2.6665519703865,NA,NA,NA,NA,NA,NA
1991,5,1991-05-01,-0.117194099333008,-3.07904761317925,NA,NA,NA,NA,NA,NA
1991,6,1991-06-01,-1.80691457686523,-54.4590205346352,NA,NA,NA,NA,NA,NA
1991,7,1991-07-01,-0.0572892626044919,-1.8376399300151,NA,NA,NA,NA,NA,NA
1991,8,1991-08-01,4.69975147671777,152.541947959684,NA,NA,NA,NA,NA,NA
1991,9,1991-09-01,2.17959640335938,53.8336628473429,NA,NA,NA,NA,NA,NA
1991,10,1991-10-01,0.947544879907227,22.2185910337693,NA,NA,NA,NA,NA,NA
1991,11,1991-11-01,-1.13146284032031,-21.6198251129813,NA,NA,NA,NA,NA,NA
1991,12,1991-12-01,-1.13641716755273,-23.9334430987466,NA,NA,NA,NA,NA,NA
1992,1,1992-01-01,2.67358235232129,58.9945401513134,NA,NA,NA,NA,NA,NA
1992,2,1992-02-01,1.1938021640918,31.0562938647159,NA,NA,NA,NA,NA,NA
1992,3,1992-03-01,-2.40443427698633,-53.2348386066505,NA,NA,NA,NA,NA,NA
1992,4,1992-04-01,-1.01264011067871,-23.9754823046852,NA,NA,NA,NA,NA,NA
1992,5,1992-05-01,-2.82742563175488,-74.2851235040355,NA,NA,NA,NA,NA,NA
1992,6,1992-06-01,1.21908515018555,36.7422921246238,NA,NA,NA,NA,NA,NA
1992,7,1992-07-01,0.0879648758720704,2.82160671987186,NA,NA,NA,NA,NA,NA
1992,8,1992-08-01,0.748554399666992,24.2961669025828,NA,NA,NA,NA,NA,NA
1992,9,1992-09-01,-1.55821780748047,-38.486286709475,NA,NA,NA,NA,NA,NA
1992,10,1992-10-01,-1.23315111804199,-28.9156545041888,NA,NA,NA,NA,NA,NA
1992,11,1992-11-01,-0.663366192371094,-12.6755033871614,NA,NA,NA,NA,NA,NA
1992,12,1992-12-01,-2.26357851686914,-47.6719546130219,NA,NA,NA,NA,NA,NA
1993,1,1993-01-01,-0.927974403049805,-20.4764304838342,NA,NA,NA,NA,NA,NA
1993,2,1993-02-01,0.96350245803711,25.0651375715513,NA,NA,NA,NA,NA,NA
